V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D727,-4295.299371050733,6492.8,6468.1,6510.4,6515.4,6527.7,6501.8,6476.5,6525.7,6505.5,6527.4,6597.7,6683.7,6633.1
D728,13494.6,13616.5,13604.1,13588.7,13603.4,13728.1,13789.4,13859.5,13772.9,13750.9,13820.5,13802.7,13930.9,13932.8
D729,7706.440163163629,16769.4,16823.3,16778.9,16789.1,16829.9,16865.8,16948.0,16859.0,16883.0,17038.1,16990.8,17034.2,17130.0
D730,7495.519846642187,15443.1,15596.9,15677.5,15604.1,15644.9,15749.2,15856.9,15595.0,15598.1,15812.7,15800.0,15902.8,15920.6
D731,-4144.445250176894,4909.0,4987.2,5018.8,4983.0,4979.0,5013.6,4935.9,4981.3,4883.3,4911.6,4884.5,4913.9,4851.3
D732,7367.163949451015,17199.1,17370.4,17460.1,17378.4,17423.8,17540.0,17660.0,17368.3,17371.8,17609.6,17595.4,17709.9,17729.8
D733,-3790.42419552841,6386.4,6371.2,6432.2,6401.6,6376.1,6390.7,6378.9,6461.6,6444.0,6476.0,6533.7,6459.1,6483.6
D734,-4494.824914103713,5129.1,5126.5,5038.2,5097.4,5099.0,5091.6,5127.4,5065.3,5070.0,5063.1,5090.6,5071.3,5097.3
D735,-7809.148176677088,1564.64,1573.71,1580.57,1581.9,1590.38,1600.69,1598.97,1576.27,1578.54,1593.49,1591.37,1596.39,1609.53
D736,6875.527504379164,15057.3,15105.7,15065.8,15075.0,15111.7,15143.9,15217.7,15137.8,15159.3,15299.5,15257.1,15296.1,15382.1
D737,9703.742160753345,17547.7,17604.1,17557.6,17568.3,17611.0,17648.6,17734.6,17641.5,17666.6,17830.0,17780.6,17826.0,17926.2
D738,10889.968536142253,17425.2,17526.2,17602.6,17617.4,17711.9,17826.8,17807.5,17554.7,17580.1,17745.4,17721.8,17777.6,17924.0
D739,16186.7,16288.3,16343.8,16341.3,16374.5,16449.8,16550.3,16580.6,16486.2,16534.4,16668.8,16530.1,16657.2,16848.7
D740,2155.7851457288757,7225.3,7260.5,7248.8,7225.4,7243.3,7267.3,7284.3,7319.0,7252.3,7212.1,7203.9,7238.4,7251.9
D741,-4554.183498503852,848.69,855.56,852.32,849.86,851.92,854.15,857.82,863.95,857.27,852.02,851.46,854.78,858.76
D742,7023.7,7059.0,7093.4,7081.9,7059.1,7076.5,7100.0,7116.5,7150.5,7085.3,7046.0,7038.1,7071.7,7084.9
D743,-1967.445621532591,756.24,737.58,740.29,729.37,719.24,703.17,706.1,701.51,707.17,714.44,711.86,715.69,714.56
D744,-446.2178522120814,1245.34,1248.42,1233.74,1238.43,1235.27,1238.86,1245.56,1246.49,1257.81,1271.83,1272.19,1275.64,1258.94
D745,-648.3569975884569,902.57,909.22,907.06,903.44,900.36,904.7,908.83,912.31,903.35,902.96,907.55,907.25,918.98
D746,333.3020476651218,986.51,998.49,993.18,989.89,985.65,985.98,990.01,997.98,993.44,991.18,988.47,985.87,996.06
D747,580.18111168923,1133.88,1151.68,1157.04,1146.72,1142.08,1148.43,1153.12,1146.52,1138.33,1141.48,1140.06,1142.56,1146.0
D748,-26.197428047559242,653.59,628.04,639.59,652.61,651.12,646.8,639.64,646.17,639.63,628.46,625.71,637.89,623.72
D749,259.0597381458499,1414.26,1362.99,1362.27,1388.66,1430.65,1449.53,1410.63,1442.65,1427.06,1430.42,1493.49,1519.04,1493.82
D750,90.31924445608749,927.89,939.1,934.11,931.01,927.03,927.34,931.13,938.62,934.35,932.23,929.67,927.24,936.81
D751,322.8777549112723,1332.16,1336.74,1321.96,1349.85,1367.65,1349.79,1364.7,1374.5,1370.7,1358.5,1363.18,1362.99,1373.06
D752,344.6458470492347,1035.03,1054.63,1057.24,1048.16,1043.86,1048.94,1055.29,1051.73,1045.67,1047.95,1047.14,1048.51,1054.6
D753,-182.81456570943666,969.24,981.2,978.43,976.57,974.49,978.68,979.71,987.15,984.14,980.81,972.68,975.1,990.93
D754,726.9445383780229,952.35,964.09,961.36,959.54,957.49,961.61,962.62,969.93,966.98,963.7,955.71,958.09,973.64
D755,850.7808664559859,1204.24,1201.09,1204.43,1204.8,1175.08,1182.46,1139.29,1120.69,1124.09,1141.19,1164.54,1157.89,1154.63
D756,333.14067507497754,968.85,983.14,984.79,981.75,980.4,984.99,983.16,982.15,977.71,975.7,974.43,972.46,985.05
D757,260.1767888251857,1422.19,1437.34,1442.39,1429.62,1441.91,1400.17,1383.4,1401.45,1419.99,1427.93,1406.3,1386.21,1378.98
D758,800.78,803.91,807.65,716.3,701.6,692.26,709.21,731.4,713.22,730.72,763.32,758.38,757.66,765.78
D759,519.0200090508317,1130.62,1135.88,1125.75,1121.19,1127.43,1132.03,1125.54,1117.51,1120.6,1119.2,1121.66,1125.04,646.69
D760,309.8002492419543,911.32,924.71,926.26,923.4,922.13,926.45,924.73,923.78,919.6,917.71,916.52,914.66,926.51
D761,11.018733337291422,1094.99,1091.54,1087.55,1082.95,1084.07,1086.36,1092.51,1086.04,1084.2,1080.72,1078.84,1086.95,903.37
D762,119.50558599882513,846.43,861.16,860.65,842.89,831.05,822.25,826.08,837.87,837.82,841.48,845.71,836.22,843.14
D763,-75.81426774447635,1195.9,1206.8,1206.0,1203.3,1200.8,1206.82,1205.71,1212.0,1206.63,1203.24,1192.7,1196.73,1212.77
D764,1060.45,1062.97,1079.62,1084.64,1074.96,1070.6,1076.55,1080.95,1074.75,1067.07,1070.02,1068.69,1071.04,1074.26
D765,-1983.0429522802922,827.42,836.33,850.41,848.83,848.43,837.11,845.92,838.14,819.92,814.81,828.1,808.89,792.64
D766,-1470.659869090602,992.76,992.39,986.42,999.79,1024.77,1012.37,1004.05,1007.75,1025.64,1010.52,1005.01,1005.49,991.58
D767,-2293.189218088218,1127.75,1140.72,1145.12,1141.2,1139.69,1145.82,1141.45,1137.59,1130.87,1129.2,1127.2,1125.91,1137.32
D768,-3349.7281241681653,1076.96,1089.32,1093.51,1089.77,1088.31,1094.17,1089.99,1086.3,1079.89,1078.29,1076.38,1075.15,1086.05
D769,4756.315465048574,10195.7,10151.7,10170.8,10166.6,10128.8,10133.1,10096.8,10072.9,10132.3,10166.5,10224.9,10197.9,10300.3
D770,5189.2401968140875,10700.2,10661.5,10666.4,10673.8,10696.4,10677.5,10636.4,10646.3,10731.7,10706.5,10706.5,10723.3,10742.7
D771,-1793.5649552753425,4826.8,4733.7,4655.6,4630.7,4640.8,4639.6,4759.9,4761.1,4797.7,4837.3,4768.4,4778.9,4838.8
D772,4048.1459264393684,11465.0,11415.5,11437.0,11432.2,11389.8,11394.6,11353.7,11326.9,11393.7,11432.2,11497.8,11467.4,11582.5
D773,3442.368684860789,11968.1,11929.1,11958.7,11951.3,11941.2,11928.7,11881.3,11892.4,11972.8,11963.9,11963.9,11982.7,12008.6
D774,-3589.4301280060863,5167.4,5182.0,5200.7,5227.5,5138.3,5196.4,5251.3,5252.0,5229.9,5196.9,5139.3,5176.1,5155.7
D775,671.008416660527,9980.9,9984.8,9974.1,9976.7,9931.0,9890.9,9850.7,9868.7,9979.8,9995.0,9974.2,9924.9,9998.9
D776,1235.4860797203125,10236.6,10309.4,10378.9,10326.8,10281.3,10286.2,10264.4,10166.7,10268.6,10330.2,10329.0,10318.5,10348.9
D777,-829.9929565451903,8602.2,8536.3,8677.9,8600.8,8641.4,8709.2,8635.7,8535.7,8542.5,8545.5,8380.8,8394.9,8111.5
D778,3851.451541852722,12146.1,12153.2,12170.4,12191.0,12161.3,12160.3,12074.2,12090.9,12245.4,12250.3,12156.8,12158.8,12321.0
D779,-1915.4735259347833,6775.4,6803.7,6878.8,6135.7,6007.1,6337.0,6231.7,6171.9,6039.1,6050.0,5983.3,6095.6,6088.9
D780,2189.429321428404,10797.0,10803.3,10818.6,10836.9,10810.5,10809.6,10733.1,10747.9,10885.2,10889.6,10806.5,10808.3,10952.5
D781,2216.4356682300668,11664.8,11699.4,11768.8,11774.7,11754.9,11758.3,11641.2,11557.6,11688.0,11708.3,11700.8,11650.0,11767.3
D782,2061.717893884237,10372.4,10403.1,10464.9,10470.1,10452.6,10455.6,10351.4,10277.1,10393.0,10411.1,10404.4,10359.3,10463.6
D783,7858.4,7967.7,8009.0,8018.1,8034.6,8054.1,8108.6,8132.0,8114.4,7817.9,8118.5,8209.9,8419.0,8477.4
D784,3322.138330994526,10906.4,10959.0,10793.9,10690.1,10774.7,10710.9,10674.9,10715.3,10679.1,10606.4,10661.9,10609.6,10583.6
D785,1669.0267582868885,9776.4,9830.1,9684.3,9592.6,9669.3,9621.7,9591.4,9619.0,9578.6,9502.8,9562.3,9517.6,9482.7
D786,2594.9880294940986,10552.3,10602.7,10460.2,10349.7,10371.9,10343.3,10313.5,10309.2,10244.3,10221.5,10344.5,10252.9,10299.3
D787,3512.8745853047144,11366.5,11293.6,11198.3,11321.4,11512.6,11643.9,11471.8,11588.3,11485.9,11481.5,11340.9,11154.4,10918.3
D788,11984.1,12034.8,12092.3,11929.8,11803.8,11829.1,11796.5,11762.5,11757.6,11683.6,11657.6,11797.9,11693.4,11746.3
D789,1648.2,1618.7,1604.7,1584.7,1525.8,1555.7,1733.0,1675.4,1692.0,1785.6,1971.0,1812.5,1714.4,1627.8
D790,3675.8452537542107,10896.6,10980.1,10959.5,10887.8,11062.1,11143.2,11215.1,10982.3,11042.1,10908.2,10777.9,10807.5,10969.6
D791,1370.8367787179536,9079.8,9083.9,9043.5,9116.0,9085.6,9047.5,9047.2,8910.5,9004.8,8964.8,8907.0,8825.7,8678.0
D792,4781.151369181338,12743.0,12866.8,12688.1,12580.5,12623.6,12582.4,12502.3,12543.9,12550.2,12485.2,12467.4,12391.7,12488.5
D793,-1799.6747497269157,6211.8,6117.5,6149.2,6253.2,6144.5,6024.6,6022.7,5942.0,6006.6,6237.2,6211.4,6181.7,6008.2
D794,4445.903616585724,12239.9,12388.3,12271.4,12152.9,12203.7,12168.5,12055.8,11992.5,11980.8,11934.6,12001.6,11875.1,11929.2
D795,-4855.225081831121,3872.6,3883.8,3956.7,3925.6,3911.7,3941.8,3983.0,3997.2,4063.3,3909.3,3865.7,3954.4,3958.0
D796,2282.2675505156803,12083.0,12280.2,12173.9,11989.8,12007.1,11974.7,11957.9,11867.0,11840.8,11845.2,11918.0,11831.7,11801.8
D797,1078.4915169538842,12143.0,12020.0,12094.9,12076.2,12046.7,12082.8,11998.1,12091.0,12065.4,12094.9,12076.3,12026.4,12127.9
D798,-8108.82652382554,3194.1,3170.4,3206.7,3249.2,3195.2,3114.9,3151.0,3078.0,3000.1,3052.9,3096.9,3100.4,3116.6
D799,-442.86110654652583,11174.0,11282.6,11125.9,11031.6,11069.3,11033.3,10963.0,10999.4,11005.0,10947.9,10932.3,10866.0,10950.9
D800,-750.7818653028703,10733.8,10863.9,10761.4,10657.4,10702.0,10671.2,10572.3,10516.8,10506.6,10466.1,10524.8,10413.9,10461.3
D801,-874.900010803455,11850.1,11806.1,11708.0,11845.4,11955.6,12032.9,11983.2,12043.7,11940.6,11927.3,11848.7,11768.4,11664.2
D802,8188.134309669295,21351.0,21337.7,21266.9,20996.3,21050.4,20913.5,20924.3,20521.1,20314.0,20262.8,20762.6,20541.2,20292.8
D803,5506.948594461046,19036.9,18897.5,18688.5,18548.8,18593.2,18389.0,18362.6,18215.1,18053.2,17927.8,18333.8,18067.0,17928.8
D804,3354.0138167920136,17725.9,17513.4,17370.9,17229.3,17285.7,17172.4,17155.9,16947.0,16707.4,16622.0,17131.7,16921.3,16835.0
D805,-9391.026340769142,5701.2,5722.6,5770.1,5719.8,5769.1,5828.4,5755.0,5759.2,5802.5,5901.8,5846.8,5759.1,5909.1
D806,2890.6295095741752,18021.6,17801.9,17662.8,17518.6,17577.9,17463.9,17444.1,17248.5,16996.6,16919.7,17435.1,17231.5,17154.7
D807,4185.405012143692,18697.0,18607.9,18531.4,18397.1,18495.0,18371.4,18236.3,17927.2,17768.2,17648.5,18074.3,17822.0,17731.6
D808,4354.67113927679,17642.7,17510.0,17321.9,17192.2,17235.2,17047.2,17019.7,16899.5,16741.5,16634.9,17008.3,16771.0,16653.6
D809,-277.37378004060656,12090.5,12102.5,12115.6,12085.4,12092.5,12129.5,12089.3,11997.0,12039.0,12005.7,11989.3,12033.0,12091.5
D810,4003.7929818922303,16376.7,16191.8,16037.4,15924.3,16069.9,15929.7,15910.1,15768.3,15578.0,15410.1,15792.0,15663.9,15456.9
D811,5633.367932779782,18703.7,18570.4,18410.9,18299.2,18382.7,18253.0,18171.5,18017.5,17884.3,17740.1,18041.0,17869.5,17836.5
D812,-6274.474334063494,5830.6,5854.6,5856.5,5838.6,5865.6,5931.4,6024.0,5971.1,5890.1,5925.9,5890.0,5813.6,5840.7
D813,13245.8,13405.2,13251.0,13128.8,13036.0,13156.6,13042.8,13024.6,12921.1,12759.2,12629.1,12939.5,12842.4,12680.9
D814,17347.2,17546.5,17414.5,17227.4,17098.4,17141.2,16954.2,16926.9,16807.3,16650.1,16544.2,16915.5,16679.5,16562.7
D815,6105.641342246652,18027.1,17894.7,17746.7,17638.8,17721.2,17597.4,17515.9,17384.4,17247.7,17118.8,17405.6,17250.8,17230.1
D816,4635.468066185935,17090.0,17075.3,17024.1,16807.2,16852.4,16744.0,16749.7,16443.0,16269.4,16238.0,16635.2,16467.9,16279.3
D817,5328.298341111313,18094.5,18079.2,18025.0,17795.4,17843.2,17728.4,17734.5,17409.8,17225.9,17192.7,17613.3,17436.1,17236.5
D818,-8281.769444890517,2829.3,2860.9,2887.0,2952.9,2944.8,3090.8,3167.1,3174.7,3196.2,3201.3,3184.8,3146.0,3188.2
D819,5701.992183406079,17995.7,17980.5,17926.6,17698.2,17745.7,17631.6,17637.7,17314.7,17131.9,17098.8,17517.1,17340.9,17142.3
D820,5604.219472533349,19087.0,18947.1,18790.4,18676.2,18763.4,18632.3,18546.0,18406.8,18262.1,18125.6,18429.3,18265.4,18243.4
D821,3301.647910387311,17314.7,17228.4,17163.1,17038.5,17131.0,17017.8,16889.7,16619.6,16464.5,16363.2,16754.7,16530.9,16457.7
D822,5531.452974991024,18232.3,18141.7,18072.9,17941.7,18039.1,17919.9,17785.0,17500.6,17337.3,17230.6,17642.9,17407.2,17330.1
D823,-912.7650396876596,10751.7,10552.3,10660.6,10641.5,10640.6,10617.2,10438.9,10382.6,10326.3,10478.9,10380.5,10391.0,10576.4
D824,-6583.330273933797,4277.7,4320.7,4330.0,4369.8,4434.2,4367.5,4227.7,4182.6,4228.1,4393.3,4364.0,4429.7,4515.4
D825,497.66725795177325,11804.9,11853.4,11691.4,11566.2,11590.0,11546.6,11510.8,11516.3,11453.3,11440.5,11566.3,11461.3,11527.1
D826,3552.3159943071773,13378.4,13587.7,13467.0,13261.3,13279.4,13230.3,13208.8,13120.3,13102.1,13121.6,13188.7,13090.3,13073.0
D827,995.3179309817363,9834.1,9892.3,10066.2,9891.0,9691.9,9687.8,9546.6,9666.6,10044.3,10003.6,9957.4,9670.0,9530.0
D828,3099.2,3109.7,3134.3,3087.5,3037.1,3101.0,3105.4,3127.4,3223.0,3201.7,3246.7,3179.6,3250.6,3284.3
D829,3624.657597030364,12677.9,12790.1,12578.1,12451.8,12466.5,12364.5,12320.2,12377.9,12375.8,12339.1,12377.8,12237.2,12276.0
D830,-7266.663435077626,1126.05,1136.01,1117.18,1105.97,1107.27,1098.21,1094.28,1099.4,1099.22,1095.96,1099.4,1086.9,1090.35
D831,2904.4060899493165,12309.4,12420.7,12245.3,12139.7,12180.2,12128.5,12048.5,12099.5,12115.7,12066.2,12036.7,11961.0,12069.0
D832,3058.397241321295,12304.3,12445.1,12324.8,12203.9,12254.0,12206.5,12090.8,12038.1,12036.4,12003.2,12058.3,11928.4,11997.3
D833,-6665.016473120215,2632.7,2665.7,2698.0,2686.0,2685.9,2627.1,2628.6,2682.3,2683.0,2722.5,2814.7,2893.6,2851.5
D834,2094.7890698114343,12450.1,12592.7,12470.9,12348.5,12399.2,12351.2,12234.1,12180.8,12179.0,12145.5,12201.2,12069.8,12139.5
D835,395.54417085977207,11063.4,11163.5,11005.9,10910.9,10947.3,10900.8,10829.0,10874.7,10889.3,10844.9,10818.3,10750.3,10847.3
D836,2287.075062415419,12595.5,12618.0,12769.8,12717.7,12717.0,12824.1,12846.9,12904.9,12840.9,12858.5,12840.1,12899.1,12815.8
D837,8990.12715323007,20326.9,20313.9,20246.5,19988.8,20040.3,19910.0,19920.3,19536.5,19339.2,19290.6,19766.4,19555.5,19319.1
D838,2923.6,2914.5,2943.4,3062.2,3072.1,2975.9,2923.8,2930.3,3008.9,2883.6,2869.4,2870.0,2789.9,2751.9
D839,8929.444150805259,18720.2,18496.1,18345.7,18196.1,18255.7,18136.1,18118.6,17898.0,17644.9,17554.7,18093.0,17870.8,17779.6
D840,10277.951791736747,19996.2,19850.2,19630.7,19483.9,19530.6,19316.1,19288.3,19133.4,18963.4,18831.6,19258.1,18977.8,18832.7
D841,19872.9,20104.7,19957.8,19737.1,19589.6,19636.5,19420.8,19392.9,19237.1,19066.2,18933.7,19362.5,19080.7,18934.8
D842,6759.178318240189,14315.1,14150.6,14020.1,13921.1,14049.8,13928.3,13908.8,13798.3,13625.4,13486.5,13817.9,13714.2,13541.8
D843,8076.8,8134.3,8117.8,8029.1,7904.3,7952.7,7934.3,7918.1,8247.2,8330.0,8186.1,8178.0,8265.9,8202.2
D844,3151.3196835891054,8468.8,8487.2,8402.5,8280.1,8293.0,8287.7,8244.1,8590.4,8717.7,8590.7,8516.6,8596.1,8628.1
D845,-2298.694574753041,2629.2,2670.5,2713.0,2731.6,2826.0,2848.7,2890.1,2900.8,2934.7,2942.3,2914.8,2911.3,2938.1
D846,-2097.0443763985763,1178.76,1178.76,1178.76,1178.76,1163.92,1143.96,1160.32,1202.26,1220.05,1214.86,1210.09,1242.13,1250.29
D847,-1327.3027212916668,1358.59,1358.59,1344.35,1337.11,1324.12,1313.28,1301.66,1296.54,1299.62,1332.81,1333.84,1342.58,1357.89
D848,1294.38,1294.38,1294.38,1294.38,1294.38,1266.72,1245.0,1260.8,1301.29,1319.27,1319.07,1310.87,1348.44,1355.85
D849,-1102.4891900948523,708.9,709.26,720.53,737.33,737.97,764.93,785.88,763.49,761.03,775.66,782.62,771.52,759.08
D850,604.4322893674589,1276.2,1276.2,1276.2,1276.2,1248.92,1227.5,1243.08,1283.01,1300.74,1300.54,1292.45,1329.49,1336.8
D851,967.8835163307722,1349.99,1349.03,1350.95,1349.45,1324.73,1304.86,1323.87,1367.2,1384.53,1386.53,1389.02,1419.8,1440.87
D852,1195.47,1195.47,1195.47,1195.47,1195.47,1180.42,1160.18,1176.77,1219.3,1237.35,1232.08,1227.24,1259.74,1268.02
D853,-250.88890129697685,988.16,964.14,935.0,945.0,934.56,922.9,914.31,935.51,924.31,918.86,901.44,938.51,930.09
D854,890.8826145025345,1440.2,1439.18,1441.22,1439.63,1413.26,1392.06,1412.34,1458.56,1477.05,1479.19,1481.84,1514.68,1537.16
D855,612.9726531795279,1420.09,1419.09,1421.1,1419.53,1393.53,1372.62,1392.62,1438.2,1456.43,1458.53,1461.15,1493.53,1515.69
D856,426.95356722694567,1321.51,1326.81,1324.78,1324.21,1298.82,1273.63,1291.57,1339.44,1363.65,1363.09,1354.93,1381.75,1398.68
D857,48.654386483842046,1390.06,1395.64,1393.51,1392.91,1366.2,1339.71,1358.57,1408.92,1434.39,1433.8,1425.22,1453.44,1471.24
D858,231.03769395207522,1331.91,1323.51,1323.06,1296.24,1258.6,1280.97,1269.11,1255.35,1228.97,1255.52,1289.63,1283.49,1268.39
D859,-121.39992304178105,1120.5,1120.5,1120.5,1120.5,1106.4,1087.42,1102.97,1142.84,1159.75,1154.81,1150.28,1180.74,1188.5
D860,505.6907371306388,1429.53,1435.55,1436.91,1438.36,1413.81,1391.9,1407.24,1458.74,1487.34,1485.08,1467.95,1504.7,1532.02
D861,-173.77982740211138,1409.73,1415.38,1413.22,1412.61,1385.53,1358.66,1377.79,1428.86,1454.68,1454.09,1445.38,1474.0,1492.05
D862,278.6287465492255,1503.91,1510.25,1511.68,1513.2,1487.38,1464.33,1480.46,1534.65,1564.73,1562.35,1544.34,1583.0,1611.74
D863,-824.0508705331516,1291.93,1245.46,1249.98,1243.66,1268.75,1258.39,1247.07,1225.75,1233.07,1220.59,1219.71,1194.64,1190.16
D864,-1362.100055207338,1373.21,1382.28,1389.85,1389.58,1366.91,1346.22,1357.1,1394.73,1419.98,1419.71,1413.24,1442.09,1463.54
D865,-2242.7626896495135,1466.12,1475.8,1483.89,1483.6,1459.39,1437.31,1448.92,1489.1,1516.05,1515.76,1508.86,1539.66,1562.57
D866,4551.8,4477.6,4482.2,4334.0,4320.7,4351.0,4441.9,4435.0,4373.7,4490.9,4410.4,4393.8,4358.4,4451.7
D867,1229.8134738629633,6572.7,6516.5,6450.6,6350.1,6395.6,6380.5,6374.8,6631.6,6690.6,6575.7,6567.8,6643.3,6595.9
D868,4491.422674190755,10358.3,10262.5,10173.2,10003.6,10016.7,10014.8,10008.5,10377.5,10447.8,10327.3,10374.0,10449.2,10459.9
D869,2928.7801527337338,9297.9,9211.9,9131.7,8979.5,8991.2,8989.6,8984.0,9315.1,9378.3,9270.0,9310.7,9378.1,9387.7
D870,-3028.742607452788,2902.7,2912.8,2870.7,2761.2,2741.6,2715.2,2771.5,2780.0,2757.7,2756.4,2857.9,2945.6,2894.2
D871,4612.128588618094,10970.1,10922.0,10822.0,10664.0,10691.6,10684.3,10640.2,11073.7,11225.1,11062.7,10965.0,11075.6,11123.1
D872,9307.094923788422,15531.5,15521.3,16201.0,16323.1,16070.5,15919.6,15752.5,15863.9,15745.2,15439.4,15475.3,15424.4,15403.7
D873,6145.131756908646,13560.3,13457.5,13606.3,13417.1,13499.7,13413.7,13359.2,13123.2,13051.3,12845.6,12756.5,12459.5,12444.4
D874,-5206.892855650014,1094.7,1075.9,1089.7,1087.2,1085.3,1088.5,1071.1,1066.0,1068.1,1065.6,1075.0,1088.3,1082.4
D875,9989.5,10143.0,10096.6,9979.2,9819.6,9823.8,9778.2,9767.4,10169.9,10293.5,10155.9,10122.5,10172.4,10156.7
D876,-5939.473390343447,984.57,980.26,971.28,957.11,959.58,958.92,954.96,993.88,1007.46,992.88,983.97,993.89,998.16
D877,3157.9494676685167,10538.1,10516.9,10467.6,10302.6,10337.1,10333.8,10261.3,10588.1,10716.9,10575.9,10556.5,10614.9,10626.0
D878,-5101.559865188685,945.79,943.89,939.46,924.65,927.74,927.45,920.94,950.27,961.84,949.18,947.29,952.54,953.53
D879,4778.825064425723,10553.6,10532.4,10483.0,10317.7,10352.3,10349.0,10276.4,10603.6,10732.7,10591.5,10572.1,10630.6,10641.7
D880,2345.0909524874633,8124.6,8108.1,8019.5,7894.8,7943.2,7924.7,7908.6,8237.3,8320.0,8176.3,8168.2,8256.0,8192.3
D881,2046.2880782174152,8792.8,8768.7,8685.2,8540.8,8543.1,8541.9,8526.8,8851.9,8922.1,8818.2,8860.0,8917.6,8921.6
D882,3077.9133380946837,10096.0,10184.1,10136.0,9921.5,9917.4,9916.4,9913.6,10217.6,10340.9,10247.1,10235.8,10319.2,10251.3
D883,-5792.000549418846,2005.8,1953.5,1992.4,1994.0,1968.4,1893.5,1784.6,1724.4,1751.6,1709.1,1791.4,1818.3,1823.9
D884,1258.851563157161,9290.3,9310.5,9217.6,9083.4,9097.5,9091.6,9043.8,9423.8,9563.4,9424.1,9342.8,9430.0,9465.1
D885,-506.27025677480503,8803.3,8779.2,8695.6,8551.0,8553.4,8552.2,8537.1,8862.5,8932.8,8828.7,8870.6,8928.3,8932.3
D886,-4492.464974137228,3939.1,3920.3,3855.5,3795.2,3867.6,3931.9,3956.8,3883.3,3933.2,3858.2,3896.5,3807.4,3631.3
D887,1214.0859647936704,9446.1,9464.7,9346.9,9197.7,9192.2,9150.0,9129.4,9517.2,9643.8,9513.9,9484.7,9524.3,9504.2
D888,2370.1380500402834,10083.9,10171.8,10123.9,9909.6,9905.5,9904.5,9901.7,10205.4,10328.5,10234.8,10223.5,10306.8,10239.0
D889,1331.1559560411358,9203.8,9284.0,9240.2,9044.7,9040.9,9040.0,9037.4,9314.6,9427.0,9341.5,9331.2,9407.2,9345.3
D890,13005.31818190498,20078.9,19675.8,19717.1,20137.3,20073.6,19990.4,19837.5,20432.9,20042.9,20101.6,20149.6,20569.1,20745.6
D891,3106.7122833684316,9457.4,9476.1,9358.1,9208.8,9203.2,9160.9,9140.4,9528.6,9655.4,9525.3,9496.0,9535.8,9515.6
D892,3340.474240236346,9275.5,9317.8,9266.5,9120.7,9141.8,9139.3,9064.8,9364.9,9489.6,9363.8,9348.5,9393.3,9397.8
D893,-4201.187889429764,1757.62,1779.99,1807.15,1812.92,1791.54,1759.35,1734.53,1737.16,1750.05,1741.45,1766.54,1773.05,1749.87
D894,1630.85,1610.53,1623.86,1594.02,1573.36,1584.43,1591.36,1601.36,1591.1,1592.47,1580.27,1585.54,1600.04,1605.17
D895,1104.92,1109.29,1114.98,1107.12,1107.12,1108.08,1111.75,1119.92,1126.52,1136.41,1137.38,1138.56,1130.78,1130.65
D896,-1598.8649287265737,1272.08,1293.3,1290.41,1284.47,1284.68,1289.0,1300.39,1298.68,1315.45,1320.01,1313.69,1306.85,1297.51
D897,-931.1949488867599,1403.25,1405.96,1413.76,1403.69,1397.76,1390.2,1382.59,1368.76,1362.33,1362.37,1349.49,1358.81,1374.24
D898,459.0935587591608,1292.16,1306.09,1295.97,1298.22,1293.72,1274.75,1257.84,1191.82,1156.4,1184.14,1194.38,1177.56,1178.62
D899,688.1662455315179,1098.15,1103.79,1096.01,1096.01,1096.95,1100.59,1108.68,1115.22,1125.01,1125.96,1127.13,1119.43,1119.3
D900,432.9800427064488,1191.25,1203.02,1191.01,1191.82,1191.81,1190.43,1198.6,1210.73,1227.87,1226.65,1218.37,1207.26,1204.03
D901,-143.91123795361605,1158.83,1170.52,1161.72,1164.17,1166.67,1169.95,1174.41,1185.77,1204.36,1201.82,1187.06,1182.27,1186.0
D902,546.8044207002583,1199.48,1219.49,1216.77,1211.16,1211.36,1215.44,1226.18,1224.56,1240.38,1244.67,1238.71,1232.26,1223.46
D903,1329.3894233191431,2143.1,2144.03,2138.62,2125.82,2150.85,2151.54,2168.24,2203.16,2224.07,2218.16,2187.87,2165.82,2177.96
D904,436.905416749639,1259.31,1280.32,1277.45,1271.57,1271.78,1276.06,1287.34,1285.64,1302.25,1306.76,1300.5,1293.73,1284.49
D905,1174.94,1179.3,1190.96,1179.07,1179.88,1179.86,1178.5,1186.59,1198.59,1215.56,1214.35,1206.16,1195.16,1191.96
D906,188.5222681900004,1103.7,1114.83,1106.45,1108.78,1111.16,1114.28,1118.54,1129.35,1147.06,1144.64,1130.58,1126.02,1129.57
D907,-523.905284099016,1170.15,1184.76,1181.16,1182.25,1185.68,1189.46,1190.53,1191.76,1208.66,1207.71,1201.3,1191.06,1190.96
D908,-1600.953855945071,978.31,987.53,977.76,978.43,979.28,978.39,984.43,994.3,1008.16,1006.75,1000.42,991.61,988.51
D909,-2977.9356498481097,999.47,1004.15,997.16,997.16,998.9,1002.46,1009.13,1014.99,1023.68,1024.14,1025.68,1018.99,1018.42
D910,-2897.564772750564,942.56,928.31,922.3,911.82,889.85,876.77,883.39,871.37,888.05,856.25,838.39,841.36,850.31
D911,-3438.23014388054,1103.3,1117.08,1113.69,1114.71,1117.95,1121.51,1122.52,1123.68,1139.62,1138.72,1132.68,1123.02,1122.92
D912,-3990.3599434856783,1115.63,1121.64,1112.26,1113.49,1121.96,1123.5,1130.68,1141.0,1153.19,1147.14,1142.3,1139.64,1129.71
