V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D752,1032.01,1035.03,1054.63,1057.24,1048.16,1043.86,1048.94,1055.29,1051.73,1045.67,1047.95,1047.14,1048.51,1054.6
D753,966.38,969.24,981.2,978.43,976.57,974.49,978.68,979.71,987.15,984.14,980.81,972.68,975.1,990.93
D754,949.54,952.35,964.09,961.36,959.54,957.49,961.61,962.62,969.93,966.98,963.7,955.71,958.09,973.64
D755,1189.02,1204.24,1201.09,1204.43,1204.8,1175.08,1182.46,1139.29,1120.69,1124.09,1141.19,1164.54,1157.89,1154.63
D756,967.18,968.85,983.14,984.79,981.75,980.4,984.99,983.16,982.15,977.71,975.7,974.43,972.46,985.05
D757,1420.39,1422.19,1437.34,1442.39,1429.62,1441.91,1400.17,1383.4,1401.45,1419.99,1427.93,1406.3,1386.21,1378.98
D758,800.2061999999995,803.91,807.65,716.3,701.6,692.26,709.21,731.4,713.22,730.72,763.32,758.38,757.66,765.78
D759,1109.9657000000002,1130.62,1135.88,1125.75,1121.19,1127.43,1132.03,1125.54,1117.51,1120.6,1119.2,1121.66,1125.04,646.69
D760,910.3656,911.32,924.71,926.26,923.4,922.13,926.45,924.73,923.78,919.6,917.71,916.52,914.66,926.51
D761,1085.33,1094.99,1091.54,1087.55,1082.95,1084.07,1086.36,1092.51,1086.04,1084.2,1080.72,1078.84,1086.95,903.37
D762,840.37,846.43,861.16,860.65,842.89,831.05,822.25,826.08,837.87,837.82,841.48,845.71,836.22,843.14
D763,1193.01,1195.9,1206.8,1206.0,1203.3,1200.8,1206.82,1205.71,1212.0,1206.63,1203.24,1192.7,1196.73,1212.77
D764,1068.7755499999998,1062.97,1079.62,1084.64,1074.96,1070.6,1076.55,1080.95,1074.75,1067.07,1070.02,1068.69,1071.04,1074.26
D765,844.1292000000001,827.42,836.33,850.41,848.83,848.43,837.11,845.92,838.14,819.92,814.81,828.1,808.89,792.64
D766,981.9529999999997,992.76,992.39,986.42,999.79,1024.77,1012.37,1004.05,1007.75,1025.64,1010.52,1005.01,1005.49,991.58
D767,1124.8209000000006,1127.75,1140.72,1145.12,1141.2,1139.69,1145.82,1141.45,1137.59,1130.87,1129.2,1127.2,1125.91,1137.32
D768,1075.68,1076.96,1089.32,1093.51,1089.77,1088.31,1094.17,1089.99,1086.3,1079.89,1078.29,1076.38,1075.15,1086.05
D769,10174.9,10195.7,10151.7,10170.8,10166.6,10128.8,10133.1,10096.8,10072.9,10132.3,10166.5,10224.9,10197.9,10300.3
D770,10817.517839999997,10700.2,10661.5,10666.4,10673.8,10696.4,10677.5,10636.4,10646.3,10731.7,10706.5,10706.5,10723.3,10742.7
D771,4828.5571,4826.8,4733.7,4655.6,4630.7,4640.8,4639.6,4759.9,4761.1,4797.7,4837.3,4768.4,4778.9,4838.8
D772,11469.162,11465.0,11415.5,11437.0,11432.2,11389.8,11394.6,11353.7,11326.9,11393.7,11432.2,11497.8,11467.4,11582.5
D773,12062.62,11968.1,11929.1,11958.7,11951.3,11941.2,11928.7,11881.3,11892.4,11972.8,11963.9,11963.9,11982.7,12008.6
D774,5265.2,5167.4,5182.0,5200.7,5227.5,5138.3,5196.4,5251.3,5252.0,5229.9,5196.9,5139.3,5176.1,5155.7
D775,10023.426800000001,9980.9,9984.8,9974.1,9976.7,9931.0,9890.9,9850.7,9868.7,9979.8,9995.0,9974.2,9924.9,9998.9
D776,10239.0,10236.6,10309.4,10378.9,10326.8,10281.3,10286.2,10264.4,10166.7,10268.6,10330.2,10329.0,10318.5,10348.9
D777,8791.0,8602.2,8536.3,8677.9,8600.8,8641.4,8709.2,8635.7,8535.7,8542.5,8545.5,8380.8,8394.9,8111.5
D778,12056.479999999996,12146.1,12153.2,12170.4,12191.0,12161.3,12160.3,12074.2,12090.9,12245.4,12250.3,12156.8,12158.8,12321.0
D779,6910.1,6775.4,6803.7,6878.8,6135.7,6007.1,6337.0,6231.7,6171.9,6039.1,6050.0,5983.3,6095.6,6088.9
D780,10799.2,10797.0,10803.3,10818.6,10836.9,10810.5,10809.6,10733.1,10747.9,10885.2,10889.6,10806.5,10808.3,10952.5
D781,11681.4,11664.8,11699.4,11768.8,11774.7,11754.9,11758.3,11641.2,11557.6,11688.0,11708.3,11700.8,11650.0,11767.3
D782,10278.13514,10372.4,10403.1,10464.9,10470.1,10452.6,10455.6,10351.4,10277.1,10393.0,10411.1,10404.4,10359.3,10463.6
D783,7858.4,7967.7,8009.0,8018.1,8034.6,8054.1,8108.6,8132.0,8114.4,7817.9,8118.5,8209.9,8419.0,8477.4
D784,10960.040000000003,10906.4,10959.0,10793.9,10690.1,10774.7,10710.9,10674.9,10715.3,10679.1,10606.4,10661.9,10609.6,10583.6
D785,9731.8,9776.4,9830.1,9684.3,9592.6,9669.3,9621.7,9591.4,9619.0,9578.6,9502.8,9562.3,9517.6,9482.7
D786,10383.197359999998,10552.3,10602.7,10460.2,10349.7,10371.9,10343.3,10313.5,10309.2,10244.3,10221.5,10344.5,10252.9,10299.3
D787,11400.6,11366.5,11293.6,11198.3,11321.4,11512.6,11643.9,11471.8,11588.3,11485.9,11481.5,11340.9,11154.4,10918.3
D788,11984.1,12034.8,12092.3,11929.8,11803.8,11829.1,11796.5,11762.5,11757.6,11683.6,11657.6,11797.9,11693.4,11746.3
D789,1657.28815,1618.7,1604.7,1584.7,1525.8,1555.7,1733.0,1675.4,1692.0,1785.6,1971.0,1812.5,1714.4,1627.8
D790,10952.8,10896.6,10980.1,10959.5,10887.8,11062.1,11143.2,11215.1,10982.3,11042.1,10908.2,10777.9,10807.5,10969.6
D791,9077.1,9079.8,9083.9,9043.5,9116.0,9085.6,9047.5,9047.2,8910.5,9004.8,8964.8,8907.0,8825.7,8678.0
D792,12602.412,12743.0,12866.8,12688.1,12580.5,12623.6,12582.4,12502.3,12543.9,12550.2,12485.2,12467.4,12391.7,12488.5
D793,6292.760586700002,6211.8,6117.5,6149.2,6253.2,6144.5,6024.6,6022.7,5942.0,6006.6,6237.2,6211.4,6181.7,6008.2
D794,12137.216000000004,12239.9,12388.3,12271.4,12152.9,12203.7,12168.5,12055.8,11992.5,11980.8,11934.6,12001.6,11875.1,11929.2
D795,3784.8,3872.6,3883.8,3956.7,3925.6,3911.7,3941.8,3983.0,3997.2,4063.3,3909.3,3865.7,3954.4,3958.0
D796,12059.6,12083.0,12280.2,12173.9,11989.8,12007.1,11974.7,11957.9,11867.0,11840.8,11845.2,11918.0,11831.7,11801.8
D797,12246.4,12143.0,12020.0,12094.9,12076.2,12046.7,12082.8,11998.1,12091.0,12065.4,12094.9,12076.3,12026.4,12127.9
D798,3240.3,3194.1,3170.4,3206.7,3249.2,3195.2,3114.9,3151.0,3078.0,3000.1,3052.9,3096.9,3100.4,3116.6
D799,11151.9,11174.0,11282.6,11125.9,11031.6,11069.3,11033.3,10963.0,10999.4,11005.0,10947.9,10932.3,10866.0,10950.9
D800,10725.7,10733.8,10863.9,10761.4,10657.4,10702.0,10671.2,10572.3,10516.8,10506.6,10466.1,10524.8,10413.9,10461.3
D801,11721.6,11850.1,11806.1,11708.0,11845.4,11955.6,12032.9,11983.2,12043.7,11940.6,11927.3,11848.7,11768.4,11664.2
D802,21148.2,21351.0,21337.7,21266.9,20996.3,21050.4,20913.5,20924.3,20521.1,20314.0,20262.8,20762.6,20541.2,20292.8
D803,18387.038000000004,19036.9,18897.5,18688.5,18548.8,18593.2,18389.0,18362.6,18215.1,18053.2,17927.8,18333.8,18067.0,17928.8
D804,17518.3,17725.9,17513.4,17370.9,17229.3,17285.7,17172.4,17155.9,16947.0,16707.4,16622.0,17131.7,16921.3,16835.0
D805,5650.6,5701.2,5722.6,5770.1,5719.8,5769.1,5828.4,5755.0,5759.2,5802.5,5901.8,5846.8,5759.1,5909.1
D806,17757.54200000001,18021.6,17801.9,17662.8,17518.6,17577.9,17463.9,17444.1,17248.5,16996.6,16919.7,17435.1,17231.5,17154.7
D807,18542.3,18697.0,18607.9,18531.4,18397.1,18495.0,18371.4,18236.3,17927.2,17768.2,17648.5,18074.3,17822.0,17731.6
D808,17442.3,17642.7,17510.0,17321.9,17192.2,17235.2,17047.2,17019.7,16899.5,16741.5,16634.9,17008.3,16771.0,16653.6
D809,12073.604,12090.5,12102.5,12115.6,12085.4,12092.5,12129.5,12089.3,11997.0,12039.0,12005.7,11989.3,12033.0,12091.5
D810,16179.2,16376.7,16191.8,16037.4,15924.3,16069.9,15929.7,15910.1,15768.3,15578.0,15410.1,15792.0,15663.9,15456.9
D811,18526.2,18703.7,18570.4,18410.9,18299.2,18382.7,18253.0,18171.5,18017.5,17884.3,17740.1,18041.0,17869.5,17836.5
D812,5843.3,5830.6,5854.6,5856.5,5838.6,5865.6,5931.4,6024.0,5971.1,5890.1,5925.9,5890.0,5813.6,5840.7
D813,13245.8,13405.2,13251.0,13128.8,13036.0,13156.6,13042.8,13024.6,12921.1,12759.2,12629.1,12939.5,12842.4,12680.9
D814,17323.312000000005,17546.5,17414.5,17227.4,17098.4,17141.2,16954.2,16926.9,16807.3,16650.1,16544.2,16915.5,16679.5,16562.7
D815,17859.0,18027.1,17894.7,17746.7,17638.8,17721.2,17597.4,17515.9,17384.4,17247.7,17118.8,17405.6,17250.8,17230.1
D816,17033.936,17090.0,17075.3,17024.1,16807.2,16852.4,16744.0,16749.7,16443.0,16269.4,16238.0,16635.2,16467.9,16279.3
D817,17925.5,18094.5,18079.2,18025.0,17795.4,17843.2,17728.4,17734.5,17409.8,17225.9,17192.7,17613.3,17436.1,17236.5
D818,2846.1,2829.3,2860.9,2887.0,2952.9,2944.8,3090.8,3167.1,3174.7,3196.2,3201.3,3184.8,3146.0,3188.2
D819,17827.7,17995.7,17980.5,17926.6,17698.2,17745.7,17631.6,17637.7,17314.7,17131.9,17098.8,17517.1,17340.9,17142.3
D820,18908.1,19087.0,18947.1,18790.4,18676.2,18763.4,18632.3,18546.0,18406.8,18262.1,18125.6,18429.3,18265.4,18243.4
D821,17327.144000000008,17314.7,17228.4,17163.1,17038.5,17131.0,17017.8,16889.7,16619.6,16464.5,16363.2,16754.7,16530.9,16457.7
D822,18083.6,18232.3,18141.7,18072.9,17941.7,18039.1,17919.9,17785.0,17500.6,17337.3,17230.6,17642.9,17407.2,17330.1
D823,10877.736180000002,10751.7,10552.3,10660.6,10641.5,10640.6,10617.2,10438.9,10382.6,10326.3,10478.9,10380.5,10391.0,10576.4
D824,4462.5194999999985,4277.7,4320.7,4330.0,4369.8,4434.2,4367.5,4227.7,4182.6,4228.1,4393.3,4364.0,4429.7,4515.4
D825,11753.3,11804.9,11853.4,11691.4,11566.2,11590.0,11546.6,11510.8,11516.3,11453.3,11440.5,11566.3,11461.3,11527.1
D826,13350.3,13378.4,13587.7,13467.0,13261.3,13279.4,13230.3,13208.8,13120.3,13102.1,13121.6,13188.7,13090.3,13073.0
D827,9984.8,9834.1,9892.3,10066.2,9891.0,9691.9,9687.8,9546.6,9666.6,10044.3,10003.6,9957.4,9670.0,9530.0
D828,3099.2,3109.7,3134.3,3087.5,3037.1,3101.0,3105.4,3127.4,3223.0,3201.7,3246.7,3179.6,3250.6,3284.3
D829,12625.4,12677.9,12790.1,12578.1,12451.8,12466.5,12364.5,12320.2,12377.9,12375.8,12339.1,12377.8,12237.2,12276.0
D830,1128.0746,1126.05,1136.01,1117.18,1105.97,1107.27,1098.21,1094.28,1099.4,1099.22,1095.96,1099.4,1086.9,1090.35
D831,12283.0,12309.4,12420.7,12245.3,12139.7,12180.2,12128.5,12048.5,12099.5,12115.7,12066.2,12036.7,11961.0,12069.0
D832,12263.647999999997,12304.3,12445.1,12324.8,12203.9,12254.0,12206.5,12090.8,12038.1,12036.4,12003.2,12058.3,11928.4,11997.3
D833,2608.6,2632.7,2665.7,2698.0,2686.0,2685.9,2627.1,2628.6,2682.3,2683.0,2722.5,2814.7,2893.6,2851.5
D834,12438.7,12450.1,12592.7,12470.9,12348.5,12399.2,12351.2,12234.1,12180.8,12179.0,12145.5,12201.2,12069.8,12139.5
D835,11039.7,11063.4,11163.5,11005.9,10910.9,10947.3,10900.8,10829.0,10874.7,10889.3,10844.9,10818.3,10750.3,10847.3
D836,12433.124,12595.5,12618.0,12769.8,12717.7,12717.0,12824.1,12846.9,12904.9,12840.9,12858.5,12840.1,12899.1,12815.8
D837,18430.500000000004,20326.9,20313.9,20246.5,19988.8,20040.3,19910.0,19920.3,19536.5,19339.2,19290.6,19766.4,19555.5,19319.1
D838,2869.7197000000015,2914.5,2943.4,3062.2,3072.1,2975.9,2923.8,2930.3,3008.9,2883.6,2869.4,2870.0,2789.9,2751.9
D839,18500.0,18720.2,18496.1,18345.7,18196.1,18255.7,18136.1,18118.6,17898.0,17644.9,17554.7,18093.0,17870.8,17779.6
D840,19765.9,19996.2,19850.2,19630.7,19483.9,19530.6,19316.1,19288.3,19133.4,18963.4,18831.6,19258.1,18977.8,18832.7
D841,18718.744000000002,20104.7,19957.8,19737.1,19589.6,19636.5,19420.8,19392.9,19237.1,19066.2,18933.7,19362.5,19080.7,18934.8
D842,14199.232,14315.1,14150.6,14020.1,13921.1,14049.8,13928.3,13908.8,13798.3,13625.4,13486.5,13817.9,13714.2,13541.8
D843,8076.8,8134.3,8117.8,8029.1,7904.3,7952.7,7934.3,7918.1,8247.2,8330.0,8186.1,8178.0,8265.9,8202.2
D844,8575.720399999997,8468.8,8487.2,8402.5,8280.1,8293.0,8287.7,8244.1,8590.4,8717.7,8590.7,8516.6,8596.1,8628.1
D845,2593.0,2629.2,2670.5,2713.0,2731.6,2826.0,2848.7,2890.1,2900.8,2934.7,2942.3,2914.8,2911.3,2938.1
D846,1178.76,1178.76,1178.76,1178.76,1178.76,1163.92,1143.96,1160.32,1202.26,1220.05,1214.86,1210.09,1242.13,1250.29
D847,1371.82,1358.59,1358.59,1344.35,1337.11,1324.12,1313.28,1301.66,1296.54,1299.62,1332.81,1333.84,1342.58,1357.89
D848,1300.3036,1294.38,1294.38,1294.38,1294.38,1266.72,1245.0,1260.8,1301.29,1319.27,1319.07,1310.87,1348.44,1355.85
D849,725.923,708.9,709.26,720.53,737.33,737.97,764.93,785.88,763.49,761.03,775.66,782.62,771.52,759.08
D850,1269.5546,1276.2,1276.2,1276.2,1276.2,1248.92,1227.5,1243.08,1283.01,1300.74,1300.54,1292.45,1329.49,1336.8
D851,1350.47,1349.99,1349.03,1350.95,1349.45,1324.73,1304.86,1323.87,1367.2,1384.53,1386.53,1389.02,1419.8,1440.87
D852,1191.525575,1195.47,1195.47,1195.47,1195.47,1180.42,1160.18,1176.77,1219.3,1237.35,1232.08,1227.24,1259.74,1268.02
D853,980.5728,988.16,964.14,935.0,945.0,934.56,922.9,914.31,935.51,924.31,918.86,901.44,938.51,930.09
D854,1440.71,1440.2,1439.18,1441.22,1439.63,1413.26,1392.06,1412.34,1458.56,1477.05,1479.19,1481.84,1514.68,1537.16
D855,1420.6,1420.09,1419.09,1421.1,1419.53,1393.53,1372.62,1392.62,1438.2,1456.43,1458.53,1461.15,1493.53,1515.69
D856,1314.8626499999998,1321.51,1326.81,1324.78,1324.21,1298.82,1273.63,1291.57,1339.44,1363.65,1363.09,1354.93,1381.75,1398.68
D857,1401.8153000000002,1390.06,1395.64,1393.51,1392.91,1366.2,1339.71,1358.57,1408.92,1434.39,1433.8,1425.22,1453.44,1471.24
D858,1309.39,1331.91,1323.51,1323.06,1296.24,1258.6,1280.97,1269.11,1255.35,1228.97,1255.52,1289.63,1283.49,1268.39
D859,1120.5,1120.5,1120.5,1120.5,1120.5,1106.4,1087.42,1102.97,1142.84,1159.75,1154.81,1150.28,1180.74,1188.5
D860,1433.25,1429.53,1435.55,1436.91,1438.36,1413.81,1391.9,1407.24,1458.74,1487.34,1485.08,1467.95,1504.7,1532.02
D861,1408.1022500000001,1409.73,1415.38,1413.22,1412.61,1385.53,1358.66,1377.79,1428.86,1454.68,1454.09,1445.38,1474.0,1492.05
D862,1507.83,1503.91,1510.25,1511.68,1513.2,1487.38,1464.33,1480.46,1534.65,1564.73,1562.35,1544.34,1583.0,1611.74
D863,1301.11,1291.93,1245.46,1249.98,1243.66,1268.75,1258.39,1247.07,1225.75,1233.07,1220.59,1219.71,1194.64,1190.16
D864,1377.7020000000007,1373.21,1382.28,1389.85,1389.58,1366.91,1346.22,1357.1,1394.73,1419.98,1419.71,1413.24,1442.09,1463.54
D865,1471.75,1466.12,1475.8,1483.89,1483.6,1459.39,1437.31,1448.92,1489.1,1516.05,1515.76,1508.86,1539.66,1562.57
D866,4551.8,4477.6,4482.2,4334.0,4320.7,4351.0,4441.9,4435.0,4373.7,4490.9,4410.4,4393.8,4358.4,4451.7
D867,6469.4,6572.7,6516.5,6450.6,6350.1,6395.6,6380.5,6374.8,6631.6,6690.6,6575.7,6567.8,6643.3,6595.9
D868,10165.80132,10358.3,10262.5,10173.2,10003.6,10016.7,10014.8,10008.5,10377.5,10447.8,10327.3,10374.0,10449.2,10459.9
D869,9155.0,9297.9,9211.9,9131.7,8979.5,8991.2,8989.6,8984.0,9315.1,9378.3,9270.0,9310.7,9378.1,9387.7
D870,2885.2,2902.7,2912.8,2870.7,2761.2,2741.6,2715.2,2771.5,2780.0,2757.7,2756.4,2857.9,2945.6,2894.2
D871,10825.7,10970.1,10922.0,10822.0,10664.0,10691.6,10684.3,10640.2,11073.7,11225.1,11062.7,10965.0,11075.6,11123.1
D872,15500.9,15531.5,15521.3,16201.0,16323.1,16070.5,15919.6,15752.5,15863.9,15745.2,15439.4,15475.3,15424.4,15403.7
D873,13411.265999999998,13560.3,13457.5,13606.3,13417.1,13499.7,13413.7,13359.2,13123.2,13051.3,12845.6,12756.5,12459.5,12444.4
D874,1102.8773999999999,1094.7,1075.9,1089.7,1087.2,1085.3,1088.5,1071.1,1066.0,1068.1,1065.6,1075.0,1088.3,1082.4
D875,9989.5,10143.0,10096.6,9979.2,9819.6,9823.8,9778.2,9767.4,10169.9,10293.5,10155.9,10122.5,10172.4,10156.7
D876,971.62,984.57,980.26,971.28,957.11,959.58,958.92,954.96,993.88,1007.46,992.88,983.97,993.89,998.16
D877,10412.2,10538.1,10516.9,10467.6,10302.6,10337.1,10333.8,10261.3,10588.1,10716.9,10575.9,10556.5,10614.9,10626.0
D878,934.49,945.79,943.89,939.46,924.65,927.74,927.45,920.94,950.27,961.84,949.18,947.29,952.54,953.53
D879,10427.5,10553.6,10532.4,10483.0,10317.7,10352.3,10349.0,10276.4,10603.6,10732.7,10591.5,10572.1,10630.6,10641.7
D880,8075.132399999998,8124.6,8108.1,8019.5,7894.8,7943.2,7924.7,7908.6,8237.3,8320.0,8176.3,8168.2,8256.0,8192.3
D881,8733.7,8792.8,8768.7,8685.2,8540.8,8543.1,8541.9,8526.8,8851.9,8922.1,8818.2,8860.0,8917.6,8921.6
D882,10051.2,10096.0,10184.1,10136.0,9921.5,9917.4,9916.4,9913.6,10217.6,10340.9,10247.1,10235.8,10319.2,10251.3
D883,2042.5996000000002,2005.8,1953.5,1992.4,1994.0,1968.4,1893.5,1784.6,1724.4,1751.6,1709.1,1791.4,1818.3,1823.9
D884,9248.7,9290.3,9310.5,9217.6,9083.4,9097.5,9091.6,9043.8,9423.8,9563.4,9424.1,9342.8,9430.0,9465.1
D885,8744.2,8803.3,8779.2,8695.6,8551.0,8553.4,8552.2,8537.1,8862.5,8932.8,8828.7,8870.6,8928.3,8932.3
D886,4139.6936,3939.1,3920.3,3855.5,3795.2,3867.6,3931.9,3956.8,3883.3,3933.2,3858.2,3896.5,3807.4,3631.3
D887,9384.9,9446.1,9464.7,9346.9,9197.7,9192.2,9150.0,9129.4,9517.2,9643.8,9513.9,9484.7,9524.3,9504.2
D888,10071.572800000002,10083.9,10171.8,10123.9,9909.6,9905.5,9904.5,9901.7,10205.4,10328.5,10234.8,10223.5,10306.8,10239.0
D889,9162.8,9203.8,9284.0,9240.2,9044.7,9040.9,9040.0,9037.4,9314.6,9427.0,9341.5,9331.2,9407.2,9345.3
D890,19997.8,20078.9,19675.8,19717.1,20137.3,20073.6,19990.4,19837.5,20432.9,20042.9,20101.6,20149.6,20569.1,20745.6
D891,9396.1,9457.4,9476.1,9358.1,9208.8,9203.2,9160.9,9140.4,9528.6,9655.4,9525.3,9496.0,9535.8,9515.6
D892,9245.3,9275.5,9317.8,9266.5,9120.7,9141.8,9139.3,9064.8,9364.9,9489.6,9363.8,9348.5,9393.3,9397.8
D893,1699.4844500000004,1757.62,1779.99,1807.15,1812.92,1791.54,1759.35,1734.53,1737.16,1750.05,1741.45,1766.54,1773.05,1749.87
D894,1612.5908000000002,1610.53,1623.86,1594.02,1573.36,1584.43,1591.36,1601.36,1591.1,1592.47,1580.27,1585.54,1600.04,1605.17
D895,1104.92,1109.29,1114.98,1107.12,1107.12,1108.08,1111.75,1119.92,1126.52,1136.41,1137.38,1138.56,1130.78,1130.65
D896,1274.46265,1272.08,1293.3,1290.41,1284.47,1284.68,1289.0,1300.39,1298.68,1315.45,1320.01,1313.69,1306.85,1297.51
D897,1413.82,1403.25,1405.96,1413.76,1403.69,1397.76,1390.2,1382.59,1368.76,1362.33,1362.37,1349.49,1358.81,1374.24
D898,1289.7231499999998,1292.16,1306.09,1295.97,1298.22,1293.72,1274.75,1257.84,1191.82,1156.4,1184.14,1194.38,1177.56,1178.62
D899,1098.1348000000005,1098.15,1103.79,1096.01,1096.01,1096.95,1100.59,1108.68,1115.22,1125.01,1125.96,1127.13,1119.43,1119.3
D900,1186.84,1191.25,1203.02,1191.01,1191.82,1191.81,1190.43,1198.6,1210.73,1227.87,1226.65,1218.37,1207.26,1204.03
D901,1156.87,1158.83,1170.52,1161.72,1164.17,1166.67,1169.95,1174.41,1185.77,1204.36,1201.82,1187.06,1182.27,1186.0
D902,1197.49,1199.48,1219.49,1216.77,1211.16,1211.36,1215.44,1226.18,1224.56,1240.38,1244.67,1238.71,1232.26,1223.46
D903,2135.5,2143.1,2144.03,2138.62,2125.82,2150.85,2151.54,2168.24,2203.16,2224.07,2218.16,2187.87,2165.82,2177.96
D904,1255.4794500000003,1259.31,1280.32,1277.45,1271.57,1271.78,1276.06,1287.34,1285.64,1302.25,1306.76,1300.5,1293.73,1284.49
D905,1178.8740249999998,1179.3,1190.96,1179.07,1179.88,1179.86,1178.5,1186.59,1198.59,1215.56,1214.35,1206.16,1195.16,1191.96
D906,1101.82,1103.7,1114.83,1106.45,1108.78,1111.16,1114.28,1118.54,1129.35,1147.06,1144.64,1130.58,1126.02,1129.57
D907,1170.898475,1170.15,1184.76,1181.16,1182.25,1185.68,1189.46,1190.53,1191.76,1208.66,1207.71,1201.3,1191.06,1190.96
D908,975.25,978.31,987.53,977.76,978.43,979.28,978.39,984.43,994.3,1008.16,1006.75,1000.42,991.61,988.51
D909,996.11,999.47,1004.15,997.16,997.16,998.9,1002.46,1009.13,1014.99,1023.68,1024.14,1025.68,1018.99,1018.42
D910,936.1472,942.56,928.31,922.3,911.82,889.85,876.77,883.39,871.37,888.05,856.25,838.39,841.36,850.31
D911,1107.2785,1103.3,1117.08,1113.69,1114.71,1117.95,1121.51,1122.52,1123.68,1139.62,1138.72,1132.68,1123.02,1122.92
D912,1111.48,1115.63,1121.64,1112.26,1113.49,1121.96,1123.5,1130.68,1141.0,1153.19,1147.14,1142.3,1139.64,1129.71
D913,15934.1,15925.8,15968.2,15916.1,15933.7,16188.1,16173.9,16159.8,16450.4,16544.9,16471.0,16425.7,16493.6,16411.1
D914,15968.564000000006,15699.5,15741.2,15689.9,15707.3,15958.1,15944.1,15930.2,16216.6,16309.7,16236.9,16192.2,16259.2,16177.9
D915,9423.1,9544.9,9437.2,9274.4,9290.8,9295.0,9307.5,9187.6,8997.6,9025.8,9195.1,9214.4,9356.7,9474.2
D916,11756.7,11735.6,11758.0,11741.1,11741.1,11867.8,11900.2,11878.9,12082.5,12103.8,12128.8,12182.0,12182.1,12225.0
D917,5910.72238,5869.1,6231.4,6076.3,6361.3,6367.6,6247.6,6358.4,6363.9,6515.5,6774.6,6735.9,6521.4,6501.2
D918,11139.183999999997,11197.1,11218.4,11202.4,11202.4,11323.3,11354.1,11333.8,11528.1,11548.4,11572.3,11623.0,11623.2,11664.1
D919,5792.1,5803.9,5803.2,5979.9,5996.7,6085.4,6217.0,6242.5,6282.4,6356.9,6142.9,5937.7,6006.1,6289.5
D920,10184.8,10140.0,10535.2,10351.5,10278.2,10506.1,10579.2,10707.1,10925.2,10821.9,10954.2,11130.0,11076.8,11211.7
D921,8533.6,8556.9,8531.5,8466.0,8387.2,8295.5,8245.0,8166.2,8039.2,8111.4,8146.9,8197.2,8287.5,8335.4
D922,12563.6,12513.0,12598.5,12574.6,12601.1,12753.4,12781.7,12714.1,12980.6,13092.4,13080.6,12963.2,12999.8,13088.2
D923,11876.7,11855.4,11877.9,11860.9,11860.9,11988.9,12021.6,12000.1,12205.8,12227.3,12252.5,12306.2,12306.4,12349.7
D924,13651.5,13595.9,13778.2,13825.3,13761.6,13900.4,13939.0,13934.6,14071.8,14154.4,14220.7,14199.8,14223.3,14173.1
D925,12445.7,12380.3,12494.6,12527.2,12538.7,12699.8,12732.8,12628.7,12783.1,12874.2,12879.7,12854.0,12832.4,12877.9
D926,12693.828000000001,12840.2,13012.3,13056.8,12996.6,13127.7,13164.2,13160.0,13289.6,13367.6,13430.2,13410.5,13432.6,13385.2
D927,12242.133999999996,12251.4,12162.3,12214.6,12260.1,12227.7,12016.7,12012.0,11966.7,11977.7,11844.0,11694.8,11664.1,11501.8
D928,6529.096753960001,6533.5,6493.6,6387.6,6414.5,6409.9,6388.8,6387.6,6396.1,6517.2,6486.4,6386.5,6374.6,6470.8
D929,12284.173999999997,12386.0,12470.6,12447.0,12473.2,12624.0,12652.0,12585.1,12848.9,12959.5,12947.9,12831.6,12867.9,12955.4
D930,14070.973999999998,14091.7,14281.3,14324.1,14258.1,14391.6,14411.1,14423.7,14529.6,14642.2,14698.6,14656.5,14679.2,14622.4
D931,13078.035999999998,13120.8,13146.3,13122.0,13122.0,13254.1,13271.4,13263.4,13457.4,13506.3,13523.0,13563.2,13562.0,13605.2
D932,11026.9,11041.6,11305.2,11178.3,10989.9,11105.7,11162.2,11050.1,10944.9,10816.8,10806.9,10461.4,10530.2,10417.2
D933,14047.0,14034.8,14062.1,14036.1,14036.1,14177.3,14195.9,14187.3,14394.8,14447.1,14465.0,14508.0,14506.7,14552.9
D934,13389.382000000001,13738.7,13830.5,13764.2,13773.6,13900.0,13856.2,13841.2,14102.5,14229.2,14220.5,14151.9,14118.1,14126.7
D935,13964.8,13920.7,14108.1,14150.3,14085.1,14217.0,14236.2,14248.7,14353.3,14464.6,14520.3,14478.7,14501.1,14445.0
D936,14713.699999999995,14732.7,14771.9,14723.7,14740.0,14975.4,14962.2,14949.2,15218.0,15305.4,15237.1,15195.1,15257.9,15181.7
D937,12858.3,12844.0,12929.8,12867.8,12876.6,12994.8,12953.8,12939.7,13184.1,13302.5,13294.4,13230.2,13198.6,13206.7
D938,6326.526186700001,6324.3,6422.5,6568.4,6516.3,6530.6,6426.5,6331.8,6397.0,6335.0,6437.9,6443.9,6409.4,6429.7
D939,13404.6,13346.4,13470.3,13499.8,13512.2,13676.0,13692.1,13596.2,13728.4,13852.0,13846.5,13799.6,13774.9,13819.1
D940,13937.3,13893.8,13989.4,13957.1,13986.5,14145.3,14156.7,14098.5,14358.4,14509.1,14484.1,14333.9,14373.0,14465.8
D941,14747.317999999997,14685.0,14786.0,14751.9,14783.0,14950.8,14962.8,14901.4,15176.0,15335.3,15308.9,15150.2,15191.5,15289.6
D942,9755.3,9847.5,9701.5,9793.6,9758.4,9883.5,9744.6,9612.5,9601.9,9633.9,9637.0,9580.4,9425.8,9435.7
